Time [s], X-Pos [m], Y-Pos [m], phi [rad], dX-Pos [m/s], dY-Pos [m/s], dphi [rad/s], Path Vel [m/s]
6.35,1.19549,1.58648,1.24905,0.0316228,0.0948683,0,0.1
6.4,1.19708,1.59123,1.24905,0.0316228,0.0948683,0,0.1
6.45,1.19866,1.59597,1.24905,0.0316228,0.0948683,0,0.1
6.5,1.20024,1.60071,1.24905,0.0316228,0.0948683,0,0.1
6.55,1.20182,1.60546,1.24905,0.0316228,0.0948683,0,0.1
6.6,1.2034,1.6102,1.24905,0.0316228,0.0948683,0,0.1
6.65,1.20498,1.61494,1.24905,0.0316228,0.0948683,0,0.1
6.7,1.20656,1.61969,1.24905,0.0316228,0.0948683,0,0.1
6.75,1.20814,1.62443,1.24905,0.0316228,0.0948683,0,0.1
6.8,1.20972,1.62917,1.24905,0.0316228,0.0948683,0,0.1
6.85,1.21131,1.63392,1.24905,0.0316228,0.0948683,0,0.1
6.9,1.21289,1.63866,1.24905,0.0316228,0.0948683,0,0.1
6.95,1.21447,1.6434,1.24905,0.0316228,0.0948683,0,0.1
7,1.21605,1.64815,1.24905,0.0316228,0.0948683,0,0.1
7.05,1.21763,1.65289,1.24905,0.0316228,0.0948683,0,0.1
7.1,1.21921,1.65764,1.24905,0.0316228,0.0948683,0,0.1
7.15,1.22079,1.66238,1.24905,0.0316228,0.0948683,0,0.1
7.2,1.22237,1.66712,1.24905,0.0316228,0.0948683,0,0.1
7.25,1.22396,1.67187,1.24905,0.0316228,0.0948683,0,0.1
7.3,1.22554,1.67661,1.24905,0.0316228,0.0948683,0,0.1
7.35,1.22712,1.68135,1.24905,0.0316228,0.0948683,0,0.1
7.4,1.2287,1.6861,1.24905,0.0316228,0.0948683,0,0.1
7.45,1.23028,1.69084,1.24905,0.0316228,0.0948683,0,0.1
7.5,1.23186,1.69558,1.24905,0.0316228,0.0948683,0,0.1
7.55,1.23344,1.70033,1.24905,0.0316228,0.0948683,0,0.1
7.6,1.23502,1.70507,1.24905,0.0316228,0.0948683,0,0.1
7.65,1.2366,1.70981,1.24905,0.0316228,0.0948683,0,0.1
7.7,1.23819,1.71456,1.24905,0.0316228,0.0948683,0,0.1
7.75,1.23977,1.7193,1.24905,0.0316228,0.0948683,0,0.1
7.8,1.24135,1.72404,1.24905,0.0316228,0.0948683,0,0.1
7.85,1.24293,1.72879,1.24905,0.0316228,0.0948683,0,0.1
7.9,1.24451,1.73353,1.24905,0.0316228,0.0948683,0,0.1
7.95,1.24609,1.73827,1.24905,0.0316228,0.0948683,0,0.1
8,1.24767,1.74302,1.24905,0.0316228,0.0948683,0,0.1
8.05,1.24925,1.74776,1.24905,0.0316228,0.0948683,0,0.1
8.1,1.25083,1.7525,1.24905,0.0316228,0.0948683,0,0.1
8.15,1.25242,1.75725,1.24905,0.0316228,0.0948683,0,0.1
8.2,1.254,1.76199,1.24905,0.0316228,0.0948683,0,0.1
8.25,1.25558,1.76673,1.24905,0.0316228,0.0948683,0,0.1
8.3,1.25716,1.77148,1.24905,0.0316228,0.0948683,0,0.1
8.35,1.25874,1.77622,1.24905,0.0316228,0.0948683,0,0.1
8.4,1.26032,1.78096,1.24905,0.0316228,0.0948683,0,0.1
8.45,1.2619,1.78571,1.24905,0.0316228,0.0948683,0,0.1
8.5,1.26348,1.79045,1.24905,0.0316228,0.0948683,0,0.1
8.55,1.26506,1.79519,1.24905,0.0316228,0.0948683,0,0.1
