Time [s], X-Pos [m], Y-Pos [m], phi [rad], dX-Pos [m/s], dY-Pos [m/s], dphi [rad/s], Path Vel [m/s]
8.2,0.803208,0,0,0.1,0,0,0.1
8.25,0.808208,0,0,0.1,0,0,0.1
8.3,0.813208,0,0,0.1,0,0,0.1
8.35,0.818208,0,0,0.1,0,0,0.1
8.4,0.823208,0,0,0.1,0,0,0.1
8.45,0.828208,0,0,0.1,0,0,0.1
8.5,0.833208,0,0,0.1,0,0,0.1
8.55,0.838208,0,0,0.1,0,0,0.1
8.6,0.843208,0,0,0.1,0,0,0.1
8.65,0.848208,0,0,0.1,0,0,0.1
8.7,0.853208,0,0,0.1,0,0,0.1
8.75,0.858208,0,0,0.1,0,0,0.1
8.8,0.863208,0,0,0.1,0,0,0.1
8.85,0.868208,0,0,0.1,0,0,0.1
8.9,0.873208,0,0,0.1,0,0,0.1
8.95,0.878208,0,0,0.1,0,0,0.1
9,0.883208,0,0,0.1,0,0,0.1
9.05,0.888208,0,0,0.1,0,0,0.1
9.1,0.893208,0,0,0.1,0,0,0.1
9.15,0.898208,0,0,0.1,0,0,0.1
9.2,0.903208,0,0,0.1,0,0,0.1
9.25,0.908208,0,0,0.1,0,0,0.1
9.3,0.913208,0,0,0.1,0,0,0.1
9.35,0.918208,0,0,0.1,0,0,0.1
9.4,0.923208,0,0,0.1,0,0,0.1
9.45,0.928208,0,0,0.1,0,0,0.1
9.5,0.933208,0,0,0.1,0,0,0.1
9.55,0.938208,0,0,0.1,0,0,0.1
9.6,0.943208,0,0,0.1,0,0,0.1
9.65,0.948208,0,0,0.1,0,0,0.1
9.7,0.953208,0,0,0.1,0,0,0.1
9.75,0.958208,0,0,0.1,0,0,0.1
9.8,0.963208,0,0,0.1,0,0,0.1
9.85,0.968208,0,0,0.1,0,0,0.1
9.9,0.973208,0,0,0.1,0,0,0.1
9.95,0.978208,0,0,0.1,0,0,0.1
10,0.983208,0,0,0.1,0,0,0.1
10.05,0.988208,0,0,0.1,0,0,0.1
10.1,0.993208,0,0,0.1,0,0,0.1
10.15,0.998208,0,0,0.1,0,0,0.1
10.2,1.00321,0,0,0.1,0,0,0.1
10.25,1.00821,0,0,0.1,0,0,0.1
10.3,1.01321,0,0,0.1,0,0,0.1
10.35,1.01821,0,0,0.1,0,0,0.1
10.4,1.02321,0,0,0.1,0,0,0.1
10.45,1.02821,0,0,0.1,0,0,0.1
10.5,1.03321,0,0,0.1,0,0,0.1
10.55,1.03821,0,0,0.1,0,0,0.1
10.6,1.04321,0,0,0.1,0,0,0.1
10.65,1.04821,0,0,0.1,0,0,0.1
10.7,1.05321,0,0,0.1,0,0,0.1
10.75,1.05821,0,0,0.1,0,0,0.1
10.8,1.06321,0,0,0.1,0,0,0.1
10.85,1.06821,0,0,0.1,0,0,0.1
10.9,1.07321,0,0,0.1,0,0,0.1
10.95,1.07821,0,0,0.1,0,0,0.1
11,1.08321,0,0,0.1,0,0,0.1
11.05,1.08821,0,0,0.1,0,0,0.1
11.1,1.09321,0,0,0.1,0,0,0.1
11.15,1.09821,0,0,0.1,0,0,0.1
11.2,1.10321,0,0,0.1,0,0,0.1
11.25,1.10821,0,0,0.1,0,0,0.1
11.3,1.11321,0,0,0.1,0,0,0.1
11.35,1.11821,0,0,0.1,0,0,0.1
11.4,1.12321,0,0,0.1,0,0,0.1
11.45,1.12821,0,0,0.1,0,0,0.1
11.5,1.13321,0,0,0.1,0,0,0.1
11.55,1.13821,0,0,0.1,0,0,0.1
11.6,1.14321,0,0,0.1,0,0,0.1
11.65,1.14821,0,0,0.1,0,0,0.1
11.7,1.15321,0,0,0.1,0,0,0.1
11.75,1.15821,0,0,0.1,0,0,0.1
11.8,1.16321,0,0,0.1,0,0,0.1
11.85,1.16821,0,0,0.1,0,0,0.1
11.9,1.17321,0,0,0.1,0,0,0.1
11.95,1.17821,0,0,0.1,0,0,0.1
12,1.18321,0,0,0.1,0,0,0.1
12.05,1.18821,0,0,0.1,0,0,0.1
12.1,1.19321,0,0,0.1,0,0,0.1
12.15,1.19821,0,0,0.1,0,0,0.1
12.2,1.20321,0,0,0.1,0,0,0.1
12.25,1.20821,0,0,0.1,0,0,0.1
12.3,1.21321,0,0,0.1,0,0,0.1
12.35,1.21821,0,0,0.1,0,0,0.1
12.4,1.22321,0,0,0.1,0,0,0.1
12.45,1.22821,0,0,0.1,0,0,0.1
12.5,1.23321,0,0,0.1,0,0,0.1
12.55,1.23821,0,0,0.1,0,0,0.1
12.6,1.24321,0,0,0.1,0,0,0.1
12.65,1.24821,0,0,0.1,0,0,0.1
12.7,1.25321,0,0,0.1,0,0,0.1
12.75,1.25821,0,0,0.1,0,0,0.1
12.8,1.26321,0,0,0.1,0,0,0.1
12.85,1.26821,0,0,0.1,0,0,0.1
12.9,1.27321,0,0,0.1,0,0,0.1
12.95,1.27821,0,0,0.1,0,0,0.1
13,1.28321,0,0,0.1,0,0,0.1
13.05,1.28821,0,0,0.1,0,0,0.1
13.1,1.29321,0,0,0.1,0,0,0.1
13.15,1.29821,0,0,0.1,0,0,0.1
13.2,1.30321,0,0,0.1,0,0,0.1
13.25,1.30821,0,0,0.1,0,0,0.1
13.3,1.31321,0,0,0.1,0,0,0.1
13.35,1.31821,0,0,0.1,0,0,0.1
13.4,1.32321,0,0,0.1,0,0,0.1
13.45,1.32821,0,0,0.1,0,0,0.1
13.5,1.33321,0,0,0.1,0,0,0.1
13.55,1.33821,0,0,0.1,0,0,0.1
13.6,1.34321,0,0,0.1,0,0,0.1
13.65,1.34821,0,0,0.1,0,0,0.1
13.7,1.35321,0,0,0.1,0,0,0.1
13.75,1.35821,0,0,0.1,0,0,0.1
13.8,1.36321,0,0,0.1,0,0,0.1
13.85,1.36821,0,0,0.1,0,0,0.1
13.9,1.37321,0,0,0.1,0,0,0.1
13.95,1.37821,0,0,0.1,0,0,0.1
14,1.38321,0,0,0.1,0,0,0.1
14.05,1.38821,0,0,0.1,0,0,0.1
14.1,1.39321,0,0,0.1,0,0,0.1
14.15,1.39821,0,0,0.1,0,0,0.1
